taxonomy_id,S1,S2,S3,S4,S5,S6,S7
2950108,,77,12,83,16,42,45
2016196,,22,19,47,,20,
1873716,,27,,118,79,15,65
1002672,,56,,40,,,19
1977865,,13,11,,10,,38
1977864,,12,13,,28,,10
1503055,,354,,236,,,71
179879,,37,20,93,61,18,23
1503054,,28,27,29,68,16,26
488732,,29,79,61,83,,49
2811788,,191,,42,,19,16
1795874,,192,,126,,,
1795043,,67,75,163,72,48,86
1637862,,32,46,203,40,63,35
2735434,,29,35,221,26,30,58
2571747,,182,15,134,13,35,86
1761016,,77,32,126,44,32,49
36873,,28,,184,24,,151
169430,,30,,247,138,,30
2608999,,51,31,101,54,,14
1758398,,134,,73,,,
1855910,,120,,,,,
2081052,,81,,20,,,
1758374,,42,43,56,,47,
1855616,,37,,,26,,
2576923,,42,,,,,
2081041,,39,98,27,31,79,19
1855909,,21,,70,46,18,55
1855619,,18,33,31,37,65,12
2576919,,40,21,55,,27,22
2576917,,14,22,,27,20,
2576922,,21,54,13,,25,
1855883,,12,17,12,,12,
1743168,,19,47,19,19,46,
556053,,12,,45,40,,
445709,,18,24,83,21,34,
1177211,,64,14,,,,
207745,,46,66,244,101,,99
434009,,47,,196,20,,
2853163,,118,21,184,109,96,67
2966554,,83,,96,148,,
1926868,,29,19,240,86,142,
80869,,14,,191,94,,
2806347,,45,13,168,168,127,58
2716225,,64,,89,35,91,18
2822760,,153,41,131,65,26,62
2735554,,55,,317,,,
558537,,75,139,154,52,76,
2861283,,48,21,211,126,24,99
1141883,,69,40,440,232,31,128
864828,,83,16,271,51,176,105
1644131,,89,122,114,63,123,
375286,,26,,26,72,25,
368607,,64,,58,19,,
2058624,,24,41,44,40,49,
1809410,,31,35,45,35,53,
2860286,,149,32,151,,52,
2716226,,73,49,115,114,423,13
29575,,297,600,94,234,728,56
84590,,18,,86,,,
1472345,,93,206,114,683,445,
90245,,23,21,133,38,38,13
2652177,,27,49,34,90,35,30
2082386,,15,25,87,24,30,70
926,,47,,56,49,,25
1050370,,31,73,164,77,48,48
2898431,,26,,320,55,14,88
1561003,,17,11,52,,34,57
267212,,64,37,137,33,43,86
2912675,,12,40,55,17,24,90
1853276,,35,19,55,11,19,35
326523,,26,64,48,20,54,135
607712,,22,,132,48,312,
484,,15,33,21,17,73,96
483,,12,28,32,,15,101
2067065,,66,189,100,123,395,52
194196,,28,,80,24,248,15
1778675,,333,71,149,,65,
2292447,,54,101,197,106,262,
2735795,,31,,35,,,
1108595,,30,18,217,59,,78
537,,24,,116,49,467,21
2739434,,223,49,145,27,47,
1009682,,89,170,68,87,194,93
63745,,298,40,181,54,48,51
1188319,,169,23,64,71,46,48
2588535,,120,,11,,24,38
1581680,,37,41,64,28,74,
1581557,,11,,71,51,,74
266009,,46,,134,27,,60
1662285,,15,,73,,,44
1288494,,58,67,117,45,88,52
1565605,,33,45,45,36,41,
1576550,,16,,62,,,14
33056,,13,15,12,10,17,58
233181,,11,,,56,,
447217,,49,,521,30,,
1548548,,29,27,170,39,10,72
1032242,,71,,21,,22,63
1660073,,22,,20,23,78,14
1032243,,19,20,21,257,13,21
76517,,105,143,60,157,46,173
497724,,79,,44,,,40
1031542,,60,12,25,22,14,19
2042961,,41,94,79,51,,181
28080,,27,,65,13,14,22
206,,19,16,160,77,153,55
1244531,,19,,18,20,105,35
202,,18,,67,49,205,75
28197,,130,25,250,93,193,180
255507,,69,80,43,48,139,193
2320140,,176,185,182,,357,167
1278212,,35,30,111,20,12,138
28199,,26,24,75,39,57,29
197482,,38,,11,55,52,91
1912871,,42,,101,101,,41
1462615,,39,80,28,31,113,137
663364,,17,,123,16,90,16
213,,68,12,41,31,,92
123841,,29,18,20,27,13,22
2849641,,17,,,,,
138563,,17,26,131,108,104,
32025,,17,,30,,,
157268,,10,,52,46,,17
2590551,,68,37,139,78,295,138
317658,,59,,30,38,84,162
194424,,45,,15,45,43,41
2714855,,18,,57,46,39,118
97084,,84,32,138,43,18,42
297,,31,,13,28,,
2608982,,27,,77,109,,67
265606,,118,,85,11,55,12
2528017,,34,18,94,60,15,39
2528022,,28,19,291,156,16,79
2528020,,37,24,116,39,,52
83555,,22,18,75,20,,23
2681469,,13,,,,,
83552,,30,35,37,16,20,22
225148,,17,,49,,,62
2720720,,16,,51,15,26,56
1930593,,71,45,234,90,62,94
1539298,,262,,,,,117
252967,,44,149,81,64,35,174
2887345,,61,,14,21,,43
1882662,,31,,17,40,15,33
47466,,60,15,22,63,204,59
143,,27,15,,,,18
29518,,39,,47,15,,
29519,,20,,240,,194,40
1964448,,13,,21,,,
84378,,28,,276,113,215,80
173,,126,40,282,88,150,150
174,,22,,,,18,12
28184,,20,,24,12,15,19
712362,,43,135,299,188,198,179
1933044,,69,,116,35,47,147
126740,,159,,201,,,131
93929,,21,,85,81,,28
2423,,82,,,,,67
46541,,51,41,46,22,109,63
2421,,14,,74,49,89,46
2571116,,11,,42,28,11,102
1006576,,14,,80,43,168,55
1236046,,32,,297,31,,44
1660083,,243,109,81,29,107,28
2093824,,18,,53,,73,
2572088,,13,14,30,11,58,12
2841264,,77,26,,49,543,79
2735562,,25,91,97,29,156,213
673862,,14,,30,,16,13
477976,,52,14,156,348,118,201
940,,70,,17,49,,
1632019,,12,13,22,37,10,33
381751,,13,31,35,13,,58
63363,,15,,135,23,17,
309806,,40,10,36,14,36,244
412593,,12,,124,11,113,29
64160,,54,46,153,39,475,93
2234087,,27,21,23,26,150,15
1295609,,25,,64,85,71,25
1741,,14,,27,30,,33
171695,,60,,91,21,,13
1653476,,14,,41,32,37,27
35786,,24,16,22,233,,14
5062,,104,44,230,,,
48254,,20,21,17,28,20,69
571949,,219,,26,,12,18
27973,,18,,,,,
880535,,112,142,230,105,427,172
68886,,40,16,86,43,294,50
5874,,40,24,98,55,111,119
5865,,22,21,81,,,34
5868,,13,17,62,293,19,62
227086,,36,18,12,,18,
5661,,85,,253,,,28
5671,,58,,,,,71
5679,,155,89,256,131,,87
2898,,34,47,13,,14,
55529,,34,22,,,131,
1932004,,147,,142,,,17
51589,,22,,,,,
2716717,,21,,135,139,,32
869886,,83,,143,17,44,
869889,,28,,283,52,153,35
416273,,27,,10,,,
2257,,24,31,39,64,53,96
2747817,,12,,57,50,,10
1046043,,17,,14,63,,
1932360,,20,,141,12,,
1679096,,20,24,42,10,,57
2902624,,210,13,183,18,25,92
2902623,,27,,73,18,,
223182,,175,,42,,,
1407499,,47,,245,,,40
2953748,,20,20,128,65,,45
2884875,,65,17,341,18,16,77
224402,,155,,128,45,,22
869888,,23,,52,90,12,
2878680,,201,,50,,,25
2871694,,147,,90,,14,37
2878535,,40,15,19,,21,26
2961570,,25,,60,,,41
2961571,,20,,39,44,,
2961598,,23,,86,,,25
2953746,,151,164,111,43,,
2044521,,42,,35,27,,
745377,,11,,47,30,,27
29288,,18,,40,,,
2961596,,14,,120,98,,50
2931975,,19,,61,18,,26
2953753,,13,,97,31,,24
2949993,,81,,40,12,,19
2949995,,41,27,60,16,38,
60847,,164,,,,,
35746,,22,,43,23,15,
302484,,10,,39,,,33
293091,,14,,42,,,38
1853699,,27,,203,,,41
2497325,,19,,39,,,
634157,,16,,26,,,
2836432,,21,,18,21,,
2949307,,18,,102,100,,16
755307,,16,,57,61,12,19
1048396,,12,,53,,,46
1434102,,62,,,,,
29291,,41,,38,37,21,82
39669,,55,15,145,35,10,21
101192,,49,,40,,20,156
33865,,166,39,98,327,206,14
299308,,24,,32,,,49
2834276,,20,,30,32,19,88
877455,,271,,148,27,80,58
59277,,94,,77,25,41,121
868131,,27,,66,15,19,
2870563,,27,27,94,16,,24
294671,,36,17,71,,15,127
2317,,24,35,92,28,13,109
2187,,56,,98,101,32,48
246969,,13,,55,,,
2016373,,52,33,73,,,15
277988,,40,,,,23,55
2264,,28,,35,53,20,57
2016361,,26,,19,,,
2598455,,24,,,,,35
342949,,15,,52,,,43
53953,,19,,,,,38
971279,,14,,16,,,20
2234,,17,,15,,24,10
2287,,14,,,,79,
2663020,,20,32,,,,
2285,,18,,,,11,
1294262,,143,,13,21,,
2886040,,22,,13,,,
54248,,33,,76,,,
1273541,,19,,60,,,
2280,,13,,,,22,
56636,,13,10,74,,,
181486,,20,17,25,37,28,
2269,,18,,102,,,12
1550241,,18,,,,,
2795383,,16,,12,12,63,
1229909,,16,,90,,,
2259672,,44,11,15,,,
82076,,31,,219,24,111,
379547,,146,,17,,,13
2565781,,14,,,,223,
28425,,11,,,,,
2955234,,766,287980,17,350,429,387
2955233,,560,203400,,280,354,413
2955232,,478,155934,,190,197,207
2955582,,96,80,,216,252,361
2955583,,15,16,,49,62,71
2955235,,14,22,,,,
2733618,,172,,,,,
2846605,,139,,,,,
1980923,,119,,,,,
2956668,,99,,,,,
2956661,,14,14,,,25,
2560783,,101,,,,,
2845137,,50,,,,,
2560337,,24,11,,,,
2734248,,97,,565,41,100,18
1981164,,37,,,,,
1981162,,20,,,,,
2844237,,58,,,,,
1981167,,31,,,,,
2734096,,81,,118,150,13,336
2955533,,20,,14,,,
2844675,,71,,,,,
2843959,,42,,,,,
2844218,,24,,,,,
2956278,,11,,,,,
1914895,,26,,14,,,
2844247,,51,,,,,
2734262,,29,,942,,,27
2845654,,27,,27,,,47
1921548,,26,,,,,
2797313,,21,,,,,
2560360,,12,,,,14,
2844120,,14,,72,,,
1982288,,11,,,,,
2734240,,11,,,,,
2844207,,11,,,,,
10683,,11,15,,,,
2843625,,10,,,,,
1176736,,1542,1409,,,,
112227,,1437,1200,,,,
253700,,739,619,,,,
253701,,156,139,,,,
354328,,10,,,,,
107324,,12,13,,,,
2734572,,37,,,,,
1993630,,13,,,,,
10497,,10,14,10,,26,
1094892,,24,,35,77,56,
1720526,,12,,,,,
129951,,25,,,,,
1962300,,24,,,,,
269145,,18,,,,,
2107707,,155,,,41,89,94
552509,,31,,,,,
359919,,36,50,,,,
327575,,,20,101,229,14,125
1896175,,,23,60,,51,98
2855841,,,30,100,64,61,93
2708110,,,36,,,,
1932669,,,329,,,,
237258,,,67,47,52,153,
1392,,,18,251,21,90,407
1462,,,159,,,,
1963025,,,11,289,53,20,42
1654388,,,24,51,65,43,24
1252,,,26,35,42,,
33964,,,26,21,236,,
2800128,,,39,50,89,55,149
2857060,,,59,65,62,,38
702967,,,75,65,107,,
139021,,,28,128,,,21
2005885,,,110,95,17,,49
2056258,,,36,70,153,,
2913412,,,72,128,,,
2742134,,,104,51,400,,
47716,,,90,354,183,197,
2606451,,,23,82,45,109,78
2220095,,,55,93,13,,96
2697565,,,23,76,12,13,53
312285,,,20,125,18,22,14
1884907,,,12,14,,,14
1647413,,,229,211,,233,
46234,,,89,,,,121
747548,,,32,31,23,,25
1914871,,,44,75,,151,138
292566,,,176,42,16,25,
2105,,,126,10,,,
2095,,,11,95,26,,43
29501,,,23,12,,,67
2115,,,23,72,,,10
2109,,,27,,59,,48
362837,,,29,172,,,133
324079,,,11,52,13,14,
69896,,,33,,,,100
39647,,,19,,,,
92400,,,22,34,,,
142649,,,17,,,25,50
2742655,,,127,,,,
2942480,,,112,,,,
251540,,,136,34,,,
2681986,,,16,,,11,37
2675773,,,173,90,,,
2675796,,,17,,,,
2864218,,,46,13,11,,
61651,,,26,77,,,
419257,,,62,,,,
67780,,,12,137,52,46,31
1821960,,,42,,,,
2005388,,,73,31,,1062,59
2678258,,,17,66,,,
2837969,,,35,52,46,50,
86265,,,18,14,16,16,12
111844,,,18,56,,,55
2781021,,,43,334,168,,83
150120,,,12,57,52,,93
192073,,,11,66,38,,
2822847,,,50,,,,
1348114,,,17,33,,21,56
247523,,,19,28,36,254,26
2746231,,,21,14,11,,149
2942997,,,13,,,13,12
1808001,,,23,14,16,65,67
202956,,,23,93,27,58,85
1028416,,,70,96,,,42
334543,,,44,89,12,27,110
2778058,,,43,23,,,
2675707,,,144,,,,
2778068,,,23,,,,
2007306,,,13,17,,,16
2005262,,,35,15,,,
2662448,,,16,18,19,30,
2708020,,,21,52,37,177,
450,,,19,,,,12
45056,,,12,21,18,15,14
451,,,25,89,34,15,33
2487929,,,30,19,16,,100
163359,,,14,68,,,
1855646,,,66,,77,83,
2576930,,,26,,,,42
1743165,,,53,24,,99,173
1743162,,,11,14,32,30,73
2864217,,,14,,11,17,
1389922,,,32,37,40,123,25
2739061,,,14,49,45,33,95
994696,,,14,,25,,11
2590777,,,19,27,,37,
2583231,,,18,52,43,,
1325107,,,30,76,51,,
529,,,140,76,180,,133
774,,,86,15,11,163,17
2759660,,,65,118,,,
1813879,,,22,96,56,32,28
2806553,,,14,106,86,,
1703340,,,12,,31,,
2867014,,,31,,24,,
2478912,,,35,,,,
2697033,,,10,24,24,213,
80850,,,13,20,25,33,
2558174,,,15,84,,17,
1935204,,,15,47,47,,99
120,,,10,67,13,12,38
389348,,,20,60,17,29,20
362787,,,11,68,,,12
83560,,,15,,,,26
83557,,,12,17,15,302,
2563668,,,173,65,,,
2563662,,,105,218,60,,
2608247,,,222,,,,
860,,,26,107,,42,44
149715,,,38,213,,,118
2238,,,293,,,,
1487865,,,15,51,,,25
588898,,,12,19,41,,
83171,,,37,53,26,193,
54262,,,28,118,71,16,103
43080,,,12,86,,26,52
41673,,,23,39,10,16,77
2277,,,11,,,,
985052,,,29,13,16,19,42
84599,,,19,18,41,,60
1826872,,,10,17,,19,20
2955555,,,583,,,,
2955550,,,201,,,,
2955552,,,116,,16,,
2955557,,,755,,,,
2955725,,,239,,,,
2955727,,,354,,,,
2955578,,,194,,,,
2956046,,,444,,,,
2956047,,,71,,,,
2956179,,,13,28,,,
2956106,,,10,,,,
2956013,,,226,,,,
2734126,,,30,,,,
2843695,,,29,,,,
1965384,,,11,11,,30,
188763,,,67,,,,
1923486,,,27,16,,,72
1016855,,,14,,,,
1955558,,,129,,,,
10256,,,12,,,,
56947,,,10,,,,
1229325,,,23,,58,,11
583357,,,,240,108,,
399726,,,,71,,,
106578,,,,89,,102,129
184064,,,,155,,128,
2217832,,,,34,,121,
2608254,,,,101,,,
2884832,,,,298,,,
2846779,,,,33,,,
1127744,,,,96,,,
2666127,,,,47,,,
2715209,,,,48,52,15,10
1925021,,,,38,,,
1178540,,,,25,30,20,35
2896845,,,,363,106,323,224
2072025,,,,81,,,118
1145276,,,,85,,,
2115968,,,,75,172,33,
412384,,,,662,,,471
33938,,,,151,31,,17
33941,,,,521,,176,
1394,,,,111,,,
1473,,,,189,,,59
198467,,,,162,,,86
2303505,,,,53,,,
2986930,,,,565,,,
2487928,,,,382,,146,
2738979,,,,71,,,
29380,,,,136,42,,120
1903056,,,,82,,,
1898474,,,,82,,,87
1374,,,,49,,63,146
2762563,,,,263,24,150,
360911,,,,71,,,27
2040624,,,,32,,,
712624,,,,30,,28,
2576376,,,,22,17,49,55
2698804,,,,22,,,34
2686210,,,,22,,,
1281486,,,,20,,,70
155866,,,,69,30,15,10
2766470,,,,79,,,
2698683,,,,162,,,155
2571156,,,,109,,,
2940301,,,,30,29,,
2940298,,,,44,,,
293371,,,,63,19,50,27
2925830,,,,43,36,17,97
357441,,,,250,77,,96
2839759,,,,16,,,
1564681,,,,45,,,
2929157,,,,64,16,251,29
470076,,,,50,11,,94
1781,,,,134,83,,
133549,,,,59,,,
386911,,,,129,48,,20
1769,,,,16,,,18
28047,,,,133,,10,42
2487344,,,,295,,,
126673,,,,75,65,27,56
1802,,,,60,,,236
110539,,,,88,,,65
2875777,,,,68,,,25
2855502,,,,56,100,,
1788,,,,203,37,,19
2599641,,,,34,,12,13
1697,,,,79,36,115,15
2079234,,,,22,,,40
43990,,,,26,,,
2962047,,,,143,47,,
1045808,,,,98,,,138
2811421,,,,40,27,,16
132919,,,,21,32,,31
2676309,,,,85,,,
2922859,,,,10862,,,
2922858,,,,3816,,,
2922857,,,,2392,,,
1687,,,,18,82,,19
1938334,,,,374,,,
2567934,,,,124,,,39
2810535,,,,142,,,
2048898,,,,80,123,,
2861281,,,,90,,,55
344163,,,,140,23,,25
370764,,,,64,17,,
199592,,,,285,131,,
2932246,,,,131,,,
2932247,,,,38,55,,96
2714934,,,,184,,,
2862880,,,,151,,,
2495430,,,,55,,79,
1905847,,,,29,,,30
2495429,,,,235,,,
2609254,,,,102,68,,
2609255,,,,43,,,41
1671680,,,,83,15,,17
33888,,,,58,14,,
2768071,,,,138,64,,
2860285,,,,115,,,47
2508880,,,,40,,,
1855377,,,,99,,,
2963406,,,,138,95,,38
2583822,,,,37,48,,
708131,,,,35,,,40
2866588,,,,66,107,,
1159327,,,,28,,,
2079227,,,,73,64,,
2020486,,,,64,18,,
2830994,,,,229,68,,
2830993,,,,98,34,,
2879621,,,,152,96,85,153
1702043,,,,220,,,
2719588,,,,43,54,,65
1155384,,,,96,,,
37929,,,,302,,,
2590785,,,,179,39,,
121292,,,,203,83,,
396015,,,,44,90,,163
2735317,,,,93,,,
2735316,,,,32,,,36
29320,,,,30,,,
2600320,,,,78,82,,
2654547,,,,80,43,,
2886045,,,,74,16,,24
2697563,,,,95,48,,26
1496080,,,,71,,,
1906273,,,,36,,,
1188315,,,,158,21,26,
2837956,,,,93,66,144,21
2563602,,,,450,,,
2991496,,,,101,,,
206662,,,,594,,,
1495638,,,,245,,,
2933779,,,,127,,,
355249,,,,148,,,
1964449,,,,77,,,
2831149,,,,193,,,
2305221,,,,278,,,206
2594457,,,,921,,,
1664033,,,,242,,,
2742133,,,,110,,,85
2871487,,,,149,,,
2782004,,,,41,,,31
2721243,,,,100,,,
2929798,,,,180,,,
1265601,,,,55,68,,
646637,,,,61,,,
2738410,,,,77,,,
2939414,,,,50,156,,
2153485,,,,63,102,,
33900,,,,362,85,,271
1886,,,,639,,,
67294,,,,101,,,
1642299,,,,381,233,,
1935,,,,174,,,
68239,,,,233,296,,197
1906,,,,199,,,
68203,,,,76,,,
68173,,,,155,76,,
1096856,,,,288,,,
1096868,,,,53,,,
1612551,,,,329,,,
47850,,,,342,392,,185
2108470,,,,45,,,34
2789424,,,,48,,,
1912795,,,,39,51,10,
2751170,,,,117,30,,25
1050624,,,,182,17,,
221345,,,,236,,,
1050646,,,,105,,,
166309,,,,30,,,64
1353138,,,,202,,,
1442557,,,,22,15,20,66
1442553,,,,64,,,
166314,,,,18,,,
2740837,,,,189,27,86,41
1933929,,,,48,,42,
2576903,,,,96,,,
1166,,,,144,,,
457083,,,,59,143,38,67
1967666,,,,46,,,
1394889,,,,29,28,,
2653189,,,,30,,,
54299,,,,33,21,45,34
2849039,,,,104,,,
640330,,,,53,15,,78
2810348,,,,28,15,,
353851,,,,34,,,
2967302,,,,29,33,250,
2726117,,,,87,,,
51365,,,,72,26,,
353852,,,,39,,,
141391,,,,18,,,
65123,,,,18,,,
1612150,,,,15,,,
292461,,,,13,,,
51364,,,,18,55,,84
2112,,,,96,26,,
2094,,,,78,19,,
114885,,,,62,,26,22
53558,,,,58,244,,64
29561,,,,38,12,,
171284,,,,43,24,298,35
2110,,,,33,18,17,34
2113,,,,21,,,
28903,,,,20,14,,14
48003,,,,12,25,,50
45361,,,,33,,,16
29562,,,,29,,,34
2120,,,,28,24,,
134821,,,,51,,234,
2792084,,,,50,,,
216964,,,,32,,,
216963,,,,13,,68,39
216937,,,,44,43,,14
2137,,,,27,,,15
225999,,,,20,18,,
138853,,,,10,19,14,48
74700,,,,68,,,
214888,,,,16,,,13
186171,,,,54,,,
59748,,,,18,12,,
37692,,,,22,,,
2124,,,,95,,,
45363,,,,82,,,
29559,,,,49,,,26
29554,,,,38,,,
142651,,,,24,,147,
2121,,,,17,61,19,
2097,,,,64,,,12
2096,,,,49,,,
1751100,,,,222,35,124,96
1312072,,,,122,136,126,235
1574269,,,,90,29,,51
1316593,,,,104,,,61
1458492,,,,203,,190,
1476901,,,,44,,32,114
323273,,,,128,52,627,
2173169,,,,140,54,291,61
983548,,,,74,,119,118
2745560,,,,90,37,460,
313588,,,,95,37,,17
2487063,,,,143,32,105,113
1609531,,,,171,170,74,384
1756149,,,,174,44,37,61
2704651,,,,118,34,246,
2656761,,,,76,,,
298656,,,,28,27,52,
164514,,,,47,,,
281120,,,,39,,119,19
2992244,,,,113,59,,
1686399,,,,229,,,
2912628,,,,67,145,,
2912631,,,,1716,,,
1329823,,,,7365,,1182,
2798729,,,,3252,,,
2077137,,,,22,101,,
2747372,,,,315,,,
2705458,,,,78,32,,
1868135,,,,72,43,,
2894203,,,,78,,,
2720029,,,,44,,,
1977566,,,,117,123,,
648691,,,,55,,,
2831892,,,,257,,,
1848517,,,,40,,,
1686384,,,,160,90,387,
2742654,,,,2073,,167,
2742626,,,,35,106,,248
2742677,,,,27,53,36,
2745894,,,,3873,,,
1505597,,,,55,357,,
2945587,,,,89,,190,
1505596,,,,12,,,
251535,,,,13,,,26
1345117,,,,50,,,75
472834,,,,21,,,28
1410383,,,,14,11,,22
2675789,,,,125,,,
2675791,,,,44,,,42
2675788,,,,55,,,
2675793,,,,17,,71,
2675776,,,,13,,,
401619,,,,20,,,
2547962,,,,15,,44,
2831893,,,,96,,,
671990,,,,28,,,
2741499,,,,28,,,
633,,,,10,41,,
631,,,,49,59,256,198
2893572,,,,140,,473,
1240404,,,,48,48,64,
1231049,,,,26,15,63,
634113,,,,31,,,
2866592,,,,171,64,,
107445,,,,297,54,733,
2870750,,,,115,,,
2823875,,,,80,,,14
2871493,,,,135,,,
2866626,,,,78,27,22,
645292,,,,376,,,
2664899,,,,196,,,
658642,,,,221,,,
1344094,,,,41,,,
147212,,,,187,,,66
1173284,,,,194,,,
1827300,,,,63,,,
69328,,,,357,,,
2841063,,,,495,438,,190
2879114,,,,80,,,
1173288,,,,128,,,
2073078,,,,25,13,,
2895480,,,,25,,,
2018067,,,,37,,,
2866386,,,,65,,,
2054914,,,,48,,,32
658643,,,,105,72,,
2920387,,,,19,24,,
1573720,,,,47,,,
1898684,,,,29,,,
2738843,,,,58,,,
1173273,,,,59,,,
2587597,,,,106,,,
118613,,,,24,,,
2774873,,,,31,,,
200452,,,,62,29,,13
1114970,,,,22,,,
301,,,,39,,,
53410,,,,192,44,57,91
29438,,,,56,,,
244566,,,,118,,,
122355,,,,72,24,14,67
2011015,,,,68,58,,17
2745503,,,,100,,,
2745498,,,,43,,,16
2842346,,,,49,30,,
1306993,,,,74,,,
2505979,,,,23,,56,45
2502979,,,,43,,,
53407,,,,43,,,77
47886,,,,18,11,,
2666183,,,,57,,387,
101564,,,,20,74,49,
554344,,,,18,,19,15
354,,,,65,11,,19
2917715,,,,100,,,
262324,,,,617,95,,
2781023,,,,78,,,
2724121,,,,45,31,,
2775159,,,,11,46,,
2072412,,,,180,,,
1827305,,,,174,,,
2775920,,,,257,,,
2005046,,,,40,,,
2040586,,,,96,113,,27
2939415,,,,49,,,
97481,,,,48,31,13,57
2866570,,,,74,77,105,355
2911526,,,,28,20,,46
2911527,,,,27,,,168
1761789,,,,488,,,
2832500,,,,34,15,14,
2726122,,,,15,,,11
452627,,,,43,12,,
190895,,,,25,29,,12
2883075,,,,51,,,
2751179,,,,31,19,172,15
2589990,,,,10,10,33,70
664643,,,,77,,18,128
990268,,,,38,,,73
1891186,,,,34,,,72
1534743,,,,32,20,158,
2479546,,,,28,,,12
446372,,,,11,,,
2698686,,,,86,,,
2864204,,,,68,,,
2590015,,,,46,59,,10
2864202,,,,50,31,22,23
2864213,,,,50,,31,
2864209,,,,39,,,42
2806008,,,,111,,,
2908650,,,,15,,,
2864211,,,,20,,,
2864205,,,,18,,,23
56812,,,,74,56,210,17
60478,,,,64,,38,27
2588449,,,,107,,60,136
2018305,,,,33,31,35,
1987584,,,,18,58,,55
2961948,,,,39,,,24
1714845,,,,45,,,125
589873,,,,168,,,
2652721,,,,151,80,30,110
2490635,,,,58,,,
874454,,,,123,,,
176102,,,,33,,,
58049,,,,161,,25,10
2746233,,,,33,57,,
1407071,,,,68,26,10,38
2079596,,,,100,,,
2913495,,,,111,15,,
2923375,,,,47,,,27
2004646,,,,27,96,49,19
2601122,,,,183,74,,
134534,,,,49,42,,71
106648,,,,26,,20,
202954,,,,14,21,,
465797,,,,26,,,
1148157,,,,15,,,51
2953752,,,,208,33,,35
2904122,,,,34,,,39
2203895,,,,217,,,
1720344,,,,76,,,
1699623,,,,20,,,
1699624,,,,27,,,
56811,,,,16,18,,
2772254,,,,15,,,
2517899,,,,29,40,,
2778066,,,,90,,,
2778052,,,,60,,,
1636609,,,,45,,,
2778057,,,,75,,,
2778063,,,,42,,60,
927,,,,42,15,,58
265883,,,,174,29,197,66
92245,,,,20,13,,12
728003,,,,38,13,,51
2675054,,,,14,32,20,15
1542390,,,,19,14,77,15
657445,,,,27,,,17
594679,,,,24,,45,
1085647,,,,15,12,,55
96230,,,,55,,11,32
45067,,,,45,28,15,57
66969,,,,23,,12,15
676208,,,,12,27,,68
1592897,,,,20,,,
2738852,,,,15,,,
1971488,,,,18,,,
1972134,,,,14,,,
2704654,,,,45,13,,24
650377,,,,36,,,
596095,,,,20,30,50,57
2731112,,,,96,17,,
1301032,,,,35,,,32
1703969,,,,321,,,
1914541,,,,16,,,
1138190,,,,151,,,38
1538158,,,,80,80,,
1967781,,,,20051,,,6030
1538159,,,,10,173,,
2664893,,,,85,,,
1842536,,,,48,,,
34021,,,,97,,,
574727,,,,270,,,30
1223566,,,,97,,,
2782674,,,,213,51,,
2782655,,,,124,86,,
2782662,,,,13,24,,
931866,,,,96,,,
2744519,,,,640,180,,
1854057,,,,66,19,,
2744517,,,,40,,,
2744522,,,,106,72,,212
2493670,,,,77,,,
2744520,,,,91,,,
278153,,,,73,,,
418223,,,,49,,63,
2986924,,,,52,128,,63
1149953,,,,29,,,
236,,,,253,,,
29459,,,,200,,,
1608628,,,,42,22,181,
187303,,,,10,28,,
111504,,,,79,,,24
807,,,,144,98,270,51
2267275,,,,42,35,229,
165694,,,,22,18,36,54
2893471,,,,21,13,,21
2880932,,,,77,79,,16
1389011,,,,79,,,
218673,,,,133,,,
2867015,,,,70,64,14,49
2587850,,,,59,,,
391613,,,,29,,,
1458307,,,,51,28,,
34003,,,,164,51,,47
1499308,,,,208,,,
225362,,,,14,,,
745310,,,,230,112,95,
1045317,,,,124,,,30
2714944,,,,37,17,13,67
2789327,,,,63,18,14,31
2878542,,,,94,,,158
2780074,,,,207,,,16
702113,,,,87,18,,
1913578,,,,30,64,,67
1550728,,,,163,,,26
2867233,,,,96,55,,50
2867236,,,,44,,,
2338327,,,,70,,,33
2185142,,,,37,,,71
62140,,,,66,165,,
1827469,,,,65,133,,
1532555,,,,124,,,
41276,,,,42,,,
1812111,,,,156,,,
2883238,,,,35,,,
282263,,,,163,,,
1812112,,,,21,,,10
169402,,,,16,45,,
246273,,,,12,16,164,
955,,,,52,,,
391036,,,,49,,,
2686014,,,,29,,32,
33992,,,,179,,,
35788,,,,78,100,,31
783,,,,92,,,
931099,,,,59,13,,56
785,,,,23,,89,19
2601646,,,,99,16,96,65
234827,,,,35,,130,
1802984,,,,32,,12,13
2563896,,,,66,,,144
488446,,,,331,40,,51
2978683,,,,37,,,
2813843,,,,159,,,
1636423,,,,134,,,
13373,,,,312,,,
1637837,,,,26,,,
2771360,,,,125,,,153
28097,,,,61,,,220
1855617,,,,57,27,,
1758395,,,,170,,,
2689102,,,,79,,,
2576926,,,,30,19,25,52
2770234,,,,32,47,,104
2576932,,,,13,30,,61
1819725,,,,38,17,,
556054,,,,31,,,
2878152,,,,206,21,,39
2878151,,,,137,66,,40
1177213,,,,12,,67,
2977320,,,,94,85,,
47421,,,,83,58,,19
2709302,,,,477,,,
1537274,,,,85,,,
72557,,,,562,,,
323284,,,,436,,,34
641148,,,,17,98,,63
496,,,,93,45,165,261
1056807,,,,32,59,146,103
155925,,,,72,20,,
35799,,,,18,,,
1160784,,,,56,19,,12
669502,,,,20,33,15,
2661583,,,,14,,,
